Account ID,Campaign ID,Close Date,Closed Lost Reason,Contact ID,Created By ID,Created Date,Fiscal Quarter,Fiscal Year,Forecast Category,Industry,Interface Type,Last Activity,Last Stage Change Date,LDO,Lead Application,Lead Source,Opportunity ID,Owner ID,Primary Application,Primary Contact,Product Category,Product of Interest,Stage,Amount,Probability (%)
0015A00002B9DIBQA3,No Campaign,01-09-2021,Not Applicable,0035A00003TVOMHQA5,0055A000009sa63QAA,11-04-2019,3,2021,Pipeline,State and Local,Unknown,13-04-2021,06-01-2020,FALSE,Not Specified,Field Sales,0065A00001KQoOIQA1,0055A000009sa63QAA,Drugs,0035A00003ppecdQAA,Uncategorized,MX908,Qualified Opportunity,"$86,367.05 ",10
0015A00002QamdiQAB,7015A000001zNYZQA2,31-08-2021,Not Applicable,0035A00003jxNeqQAE,0055A000009sa63QAA,13-10-2020,3,2021,BestCase,State and Local,Unknown,12-10-2020,28-12-2020,FALSE,Not Specified,Website,0065A00001br4r8QAA,0055A000009sa63QAA,All Hazards,0035A00003jxNeqQAE,Uncategorized,MX908,Decision to Purchase,"$71,543.24 ",50
0015A00002B7TE2QAN,7015A000001P9vyQAC,30-09-2021,Not Applicable,0035A00003TTX3XQAX,0055A000009sa63QAA,28-03-2019,3,2021,BestCase,State and Local,Unknown,21-03-2019,06-01-2020,FALSE,Not Specified,Field Sales,0065A00001ICVVJQA5,0055A000009sa63QAA,Drugs,0035A00003TTX3XQAX,Uncategorized,MX908,Decision to Purchase,"$71,041.46 ",50
0015A00002Ir7MxQAJ,No Campaign,30-09-2021,Not Applicable,0035A00003dY3vYQAS,0055A000009sa63QAA,28-02-2020,3,2021,BestCase,State and Local,Unknown,28-02-2020,11-02-2021,FALSE,Drugs,Trade Show,0065A00001ZNI20QAH,0055A000009sa63QAA,Drugs,0035A00003dY3vYQAS,Uncategorized,MX908,Decision to Purchase,"$91,675.00 ",50
0015A00002DxM9mQAF,No Campaign,30-07-2022,Not Applicable,0035A00003XWeyFQAT,0055A000009sa63QAA,05-08-2019,3,2022,Pipeline,State and Local,Unknown,09-10-2020,28-12-2020,FALSE,All Hazards,Website,0065A00001WxDIhQAN,0055A000009sa63QAA,All Hazards,0035A00003XWeyFQAT,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$1,00,602.03 ",30
0015A0000269VhXQAU,No Campaign,31-12-2020,Not Applicable,0035A00003NFSqoQAH,00531000007MUoEAAW,15-10-2018,4,2020,Pipeline,Military,Unknown,26-05-2020,06-01-2020,FALSE,Drugs,Website,0065A00000nJujEQAS,00531000007KgPgAAK,All Hazards,0035A00003NFSqoQAH,Uncategorized,Product Not Specified,Qualified Opportunity,"$65,636.00 ",10
0015A00001ztZbbQAE,No Campaign,31-12-2020,Not Applicable,0035A00003G6ZMWQA3,00531000007MUoEAAW,12-03-2018,4,2020,Pipeline,Federal,Unknown,20-05-2020,06-01-2020,FALSE,Drugs,Website,0065A00000jrmfWQAQ,00531000007KgPgAAK,Drugs,0035A00003G6ZMWQA3,Uncategorized,Product Not Specified,Qualified Opportunity,"$1,37,136.00 ",10
0015A00001yXff6QAC,No Campaign,31-12-2020,Not Applicable,0035A00003GnbEuQAJ,00531000007MUoEAAW,05-02-2018,4,2020,Pipeline,International,Unknown,No Activity Recorded,06-01-2020,FALSE,Drugs,Website,0065A00000jSWN5QAO,00531000007KgPgAAK,Drugs,0035A00003GnbEuQAJ,Uncategorized,Product Not Specified,Qualified Opportunity,"$80,194.00 ",10
0015A00001yY1x0QAC,No Campaign,31-12-2020,Not Applicable,0035A00003GoLlTQAV,00531000007MUoEAAW,22-02-2018,4,2020,Pipeline,International,Unknown,22-02-2018,06-01-2020,FALSE,Explosives,Field Sales,0065A00000jTAeVQAW,00531000007KgPgAAK,Explosives,0035A00003GoLlTQAV,Uncategorized,Product Not Specified,Qualified Opportunity,"$80,194.00 ",10
0015A00002GpXQkQAN,70131000001SioZAAS,31-12-2020,Not Applicable,0035A00003baj46QAA,00531000007MUoEAAW,03-01-2020,4,2020,Pipeline,International,Unknown,03-01-2020,06-01-2020,FALSE,Not Specified,Trade Show,0065A00001YbHZPQA3,00531000007KgPgAAK,All Hazards,0035A00003baj46QAA,Uncategorized,Product Not Specified,Qualified Opportunity,"$59,880.80 ",10
0015A00002GnfMHQAZ,7015A000001eCLMQA2,31-12-2021,Not Applicable,0035A00003aLDOJQA4,0055A000009sa63QAA,16-12-2019,4,2021,Pipeline,State and Local,Unknown,16-12-2019,28-12-2020,FALSE,Not Specified,Sales Seminar,0065A00001YNJsLQAX,0055A000009sa63QAA,Drugs,0035A00003aLDOJQA4,Uncategorized,MX908,Funnel,"$98,779.81 ",5
0015A000021P8fMQAS,No Campaign,31-12-2021,Not Applicable,0035A00003IOhccQAD,00531000007MUoEAAW,07-06-2018,4,2021,Pipeline,State and Local,Unknown,07-02-2019,28-12-2020,FALSE,Drugs,Website,0065A00000k2eLbQAI,0055A000009sa63QAA,Drugs,0035A00003IOhccQAD,Uncategorized,MX908,Funnel,"$65,000.00 ",5
0015A00002QcKW0QAN,7015A000001zMbOQAU,31-12-2021,Not Applicable,0035A00003kfPmGQAU,0055A000009GxI2QAK,25-10-2020,4,2021,Pipeline,State and Local,Unknown,No Activity Recorded,10-05-2021,FALSE,Not Specified,Website,0065A00001cID20QAG,0055A000009GxI2QAK,All Hazards,0035A00003kfPmGQAU,Uncategorized,MX908,Funnel,"$94,426.00 ",5
0015A00002GqJ9ZQAV,No Campaign,31-12-2022,Not Applicable,0035A00003bbSueQAE,0055A000009sa63QAA,10-01-2020,4,2022,Pipeline,State and Local,Unknown,14-01-2021,28-12-2020,FALSE,All Hazards,Website,0065A00001YhhRBQAZ,0055A000009sa63QAA,All Hazards,0035A00003bbSueQAE,Uncategorized,MX908,Funnel,"$65,913.00 ",5
0015A00002GoAqKQAV,No Campaign,31-12-2020,Not Applicable,0035A00003bZKjfQAG,00531000007MUoEAAW,20-12-2019,4,2020,Pipeline,Federal,Unknown,23-12-2019,06-01-2020,FALSE,Not Specified,Website,0065A00001YPqPwQAL,00531000007KgPgAAK,CWAs;Explosives;Drugs;All Hazards,0035A00003bZKjfQAG,Uncategorized,MX908,Qualified Opportunity,"$3,90,636.00 ",10
001i000001MZMNsAAP,No Campaign,29-10-2021,Not Applicable,0035A00003WoLl9QAF,0055A000009sa63QAA,29-07-2019,4,2021,Pipeline,State and Local,Unknown,25-07-2019,28-12-2020,FALSE,All Hazards,Other,0065A00001Ww8cWQAR,0055A000009sa63QAA,All Hazards,0035A00003WoLl9QAF,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$1,00,644.74 ",30
001i000001MZMV3AAP,No Campaign,31-12-2021,Not Applicable,0035A00003WoZvVQAV,0055A000009sa63QAA,26-07-2019,4,2021,Pipeline,State and Local,Unknown,23-07-2019,06-01-2020,FALSE,All Hazards,Website,0065A00001Wm2QLQAZ,0055A000009sa63QAA,All Hazards,0035A00003WoZvVQAV,Uncategorized,MX908,Qualified Opportunity,"$70,691.69 ",10
0015A00002Is5kiQAB,7015A000001TkdzQAC,31-12-2021,Not Applicable,0035A00003dZ1wgQAC,0055A000009sa63QAA,05-03-2020,4,2021,Pipeline,State and Local,Unknown,04-03-2020,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001ZOOHpQAP,0055A000009sa63QAA,Drugs,0035A00003dZ1wgQAC,Uncategorized,MX908,Funnel,"$91,675.00 ",5
0015A00002Hdu4HQAR,7015A000001TkdzQAC,30-11-2022,Not Applicable,0035A00003cbklcQAA,0055A000009sa63QAA,10-02-2020,4,2022,Pipeline,State and Local,Unknown,10-02-2020,28-12-2020,FALSE,Not Specified,Trade Show,0065A00001Z6rmdQAB,0055A000009sa63QAA,All Hazards,0035A00003cbklcQAA,Uncategorized,MX908,Funnel,"$91,913.00 ",5
0015A00002Go0hfQAB,No Campaign,31-12-2020,Not Applicable,0035A00003aLbqYQAS,00531000007MUoEAAW,19-12-2019,4,2020,Pipeline,International,Unknown,19-12-2019,06-01-2020,FALSE,Not Specified,Field Sales,0065A00001YPke4QAD,00531000007KgPgAAK,Explosives;Drugs;All Hazards,0035A00003aLbqYQAS,Uncategorized,MX908,Qualified Opportunity,"$55,790.60 ",10
0015A00002HcX7aQAF,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003caIOWQA2,0055A000009sa63QAA,28-01-2020,4,2021,Pipeline,State and Local,Unknown,08-01-2020,03-12-2020,FALSE,Not Specified,Inside Sales,0065A00001Z0W17QAF,0055A000009sa63QAA,All Hazards,0035A00003caIOWQA2,Uncategorized,MX908,Qualified Opportunity,"$59,321.70 ",10
0013100001envATAAY,7015A000001TkdzQAC,31-12-2021,Not Applicable,0035A00003ccL5eQAE,00531000007MUoEAAW,14-02-2020,4,2021,Pipeline,State and Local,Unknown,08-01-2020,03-12-2020,FALSE,Not Specified,Trade Show,0065A00001Z8xQ1QAJ,0055A000009sa63QAA,All Hazards,0035A00003ccL5eQAE,Uncategorized,MX908,Qualified Opportunity,"$65,913.00 ",10
0015A00002OLzarQAD,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003iiZpyQAE,0055A000009sa63QAA,04-09-2020,4,2021,Pipeline,State and Local,Unknown,31-08-2020,03-12-2020,FALSE,Not Specified,Inside Sales,0065A00001bgwvmQAA,0055A000009sa63QAA,Drugs;All Hazards,0035A00003iiZpyQAE,Uncategorized,MX908,Qualified Opportunity,"$65,714.00 ",10
0015A00002HdxJLQAZ,No Campaign,31-12-2021,Not Applicable,0035A00003khE9rQAE,0055A000009sa63QAA,06-11-2020,4,2021,Pipeline,State and Local,Unknown,06-11-2020,03-12-2020,FALSE,Not Specified,Inside Sales,0065A00001cKNttQAG,0055A000009sa63QAA,Drugs,0035A00003khE9rQAE,Uncategorized,MX908,Qualified Opportunity,"$3,24,106.20 ",10
0015A000028lkRoQAI,No Campaign,31-12-2021,Not Applicable,0035A00003RYA4CQAX,00531000007MUoEAAW,28-01-2019,4,2021,Pipeline,State and Local,Unknown,No Activity Recorded,06-01-2020,FALSE,Not Specified,Field Sales,0065A000015sqG8QAI,0055A000009sa63QAA,All Hazards,0035A00003RYA4CQAX,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$99,876.55 ",30
0015A00002OLX6fQAH,7015A000001Zl4UQAS,31-12-2021,Not Applicable,0035A00003ii5izQAA,0055A000009sa63QAA,02-09-2020,4,2021,Pipeline,State and Local,Unknown,01-09-2020,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001bgCwHQAU,0055A000009sa63QAA,Drugs,0035A00003ii5izQAA,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$65,675.00 ",30
0015A00002OLyNcQAL,No Campaign,31-12-2021,Not Applicable,0035A00003iiYZkQAM,0055A000009sa63QAA,04-09-2020,4,2021,Pipeline,State and Local,Unknown,04-09-2020,28-12-2020,FALSE,Not Specified,Field Sales,0065A00001bgwnsQAA,0055A000009sa63QAA,Drugs,0035A00003iiYZkQAM,Uncategorized,MX908,Funnel,"$65,476.00 ",5
0015A00002PJ3txQAD,No Campaign,31-12-2021,Not Applicable,0035A00003iiwYiQAI,0055A000009sa63QAA,09-09-2020,4,2021,Pipeline,State and Local,Unknown,08-09-2020,28-12-2020,FALSE,Not Specified,Field Sales,0065A00001bh6AtQAI,0055A000009sa63QAA,All Hazards,0035A00003iiwYiQAI,Uncategorized,MX908,Qualified Opportunity,"$91,874.00 ",10
0015A00002KHgEhQAL,7015A000001PAOhQAO,31-12-2021,Not Applicable,0035A00003fKCKyQAO,0055A000009sa63QAA,05-05-2020,4,2021,Pipeline,State and Local,Unknown,05-05-2020,28-12-2020,FALSE,Not Specified,Field Sales,0065A00001a3Lo1QAE,0055A000009sa63QAA,All Hazards,0035A00003fKCKyQAO,Uncategorized,MX908,Qualified Opportunity,"$58,500.00 ",10
0015A00002KvDurQAF,No Campaign,30-12-2021,Not Applicable,0035A00003fLuP2QAK,0055A000009sa63QAA,18-05-2020,4,2021,Pipeline,State and Local,Unknown,15-05-2020,28-12-2020,FALSE,Not Specified,Website,0065A00001a6flIQAQ,0055A000009sa63QAA,All Hazards,0035A00003fLuP2QAK,System,MX908,Funnel,"$70,009.55 ",5
0015A00002PKkjRQAT,7015A000001zMbOQAU,31-12-2021,Not Applicable,0035A00003juBtnQAE,0055A000009sa63QAA,23-09-2020,4,2021,Pipeline,State and Local,Unknown,18-09-2020,28-12-2020,FALSE,Not Specified,Website,0065A00001bo6lNQAQ,0055A000009sa63QAA,All Hazards,0035A00003juBtnQAE,System,MX908,Funnel,"$71,308.61 ",5
0015A00002HdUC1QAN,7015A000001eDtyQAE,31-12-2021,Not Applicable,0035A00003cbIt7QAE,0055A000009sa63QAA,05-02-2020,4,2021,Pipeline,State and Local,Unknown,05-02-2020,03-12-2020,FALSE,Not Specified,Eblasts,0065A00001Z5vNEQAZ,0055A000009sa63QAA,All Hazards,0035A00003cbIt7QAE,System,MX908,Qualified Opportunity,"$1,00,277.08 ",10
0015A00002JLwgaQAD,No Campaign,31-12-2021,Not Applicable,0035A00003dZWRqQAO,0055A000009sa63QAA,09-03-2020,4,2021,Pipeline,State and Local,Unknown,09-03-2020,03-12-2020,FALSE,Not Specified,Website,0065A00001ZPJ0eQAH,0055A000009sa63QAA,Other,0035A00003dZWRqQAO,System,MX908,Qualified Opportunity,"$91,675.00 ",10
0015A00002LfMFyQAN,7015A000001Zl4UQAS,31-12-2021,Not Applicable,0035A00003ftMCyQAM,0055A000009sa63QAA,16-06-2020,4,2021,Pipeline,State and Local,Unknown,16-06-2020,03-12-2020,FALSE,Drugs,Website,0065A00001aLbkyQAC,0055A000009sa63QAA,Drugs,0035A00003ftMCyQAM,System,MX908,Qualified Opportunity,"$65,891.50 ",10
0016e00002XTkYTAA1,7015A000001zMbJQAU,31-12-2021,Not Applicable,0036e00003qgv4SAAQ,00531000007KAsvAAG,04-05-2021,4,2021,Pipeline,State and Local,Unknown,13-05-2021,04-05-2021,FALSE,Not Specified,Website,0066e00001e0GLlAAM,00531000007KAsvAAG,All Hazards,0036e00003qgv4SAAQ,Uncategorized,MX908,Funnel,"$65,636.00 ",5
0015A00002JM5IpQAL,No Campaign,31-12-2021,Not Applicable,0035A00003dZeEuQAK,0055A000009sa63QAA,10-03-2020,4,2021,Pipeline,State and Local,Unknown,18-03-2021,28-12-2020,FALSE,CWAs,Field Sales,0065A00001ZPMVZQA5,0055A000009sa63QAA,No Application Selected,0035A00003dZeEuQAK,System,MX908,Customer Assessment w/ Favorable Evaluation,"$71,012.17 ",30
0016e00002XSNtuAAH,7015A000001zMbJQAU,01-10-2021,Not Applicable,0036e00003qfVtBAAU,00531000007KAsvAAG,22-04-2021,4,2021,Pipeline,State and Local,Unknown,01-06-2021,22-04-2021,FALSE,Not Specified,Website,0066e00001dyuYQAAY,00531000007KAsvAAG,Drugs,0036e00003qfVtBAAU,Uncategorized,MX908,Funnel,"$64,782.63 ",5
0015A00002Cx0tYQAR,7015A000001Zl0rQAC,29-10-2021,Not Applicable,0035A00003VyXBjQAN,0055A000009sa63QAA,18-06-2019,4,2021,Pipeline,State and Local,Unknown,11-06-2019,06-11-2020,FALSE,Not Specified,Inside Sales,0065A00001TjGrAQAV,0055A000009sa63QAA,Explosives,0035A00003VyXBjQAN,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$76,338.44 ",30
0013100001no1MXAAY,No Campaign,31-12-2020,Not Applicable,0035A00003Jia2bQAB,00531000007MUoEAAW,31-07-2018,4,2020,Pipeline,Federal,Unknown,20-05-2020,06-01-2020,FALSE,Other,Website,0065A00000ld1M3QAI,00531000007KgPgAAK,Other,No Primary Contact,Uncategorized,Product Not Specified,Qualified Opportunity,"$65,636.00 ",10
0013100001fscRSAAY,No Campaign,31-12-2020,Not Applicable,Unknown Contact,00531000007MUoEAAW,30-08-2018,4,2020,Pipeline,Federal,Unknown,30-08-2018,06-01-2020,FALSE,All Hazards,Field Sales,0065A00000leOOuQAM,00531000007KgPgAAK,All Hazards,No Primary Contact,Uncategorized,Product Not Specified,Qualified Opportunity,"$1,63,097.00 ",10
0015A00002FrGBhQAN,No Campaign,31-12-2020,Not Applicable,0035A00003ZgKlmQAF,00531000007MUoEAAW,21-10-2019,4,2020,Pipeline,Federal,Unknown,21-10-2019,06-01-2020,FALSE,CWA,Website,0065A00001Xk6oBQAR,00531000007KgPgAAK,CWAs,0035A00003ZgKlmQAF,Uncategorized,Product Not Specified,Qualified Opportunity,"$1,52,136.00 ",10
0015A00002B7nbzQAB,No Campaign,31-12-2020,Not Applicable,0035A00003TTqcXQAT,00531000007MUoEAAW,01-04-2019,4,2020,Pipeline,International,Unknown,01-04-2019,06-01-2020,FALSE,All Hazards,Website,0065A00001IEjH9QAL,00531000007KgPgAAK,All Hazards,0035A00003TTqcXQAT,Uncategorized,Product Not Specified,Qualified Opportunity,"$1,34,593.18 ",10
0015A00002B8MfIQAV,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003VFOpdQAH,00531000007MUoEAAW,05-04-2019,4,2021,BestCase,State and Local,Unknown,29-05-2019,16-04-2021,FALSE,Not Specified,Inside Sales,0065A00001KPpJvQAL,0055A000009sa63QAA,Drugs,0035A00003TUT4bQAH,Uncategorized,MX908,Decision to Purchase,"$66,990.00 ",50
0015A00002CSAqGQAX,No Campaign,31-12-2021,Not Applicable,0035A00003UahqFQAR,0055A000009sa63QAA,08-05-2019,4,2021,Pipeline,State and Local,Unknown,08-05-2019,28-12-2020,FALSE,All Hazards,Website,0065A00001Ptp5FQAR,0055A000009sa63QAA,All Hazards,0035A00003UahqFQAR,Uncategorized,MX908,Funnel,"$65,636.00 ",5
0015A00002CTTUZQA5,No Campaign,31-12-2021,Not Applicable,0035A00003VDxBnQAL,0055A000009sa63QAA,20-05-2019,4,2021,Pipeline,State and Local,Unknown,16-05-2019,28-12-2020,FALSE,Drugs,Website,0065A00001SgXDVQA3,0055A000009sa63QAA,No Application Selected,0035A00003VDxBnQAL,Uncategorized,MX908,Funnel,"$65,675.00 ",5
0015A00002DyAcYQAV,No Campaign,31-12-2021,Not Applicable,0035A00003XXVDAQA5,0055A000009sa63QAA,09-08-2019,4,2021,Pipeline,State and Local,Unknown,09-08-2019,28-12-2020,FALSE,Not Specified,Website,0065A00001Wy7fGQAR,0055A000009sa63QAA,All Hazards,0035A00003XXVDAQA5,Uncategorized,MX908,Funnel,"$65,913.00 ",5
0015A00002Dw6ehQAB,No Campaign,31-12-2021,Not Applicable,0035A00003WpFMmQAN,00531000007MUoEAAW,30-07-2019,4,2021,Pipeline,Federal,Unknown,No Activity Recorded,16-02-2021,FALSE,Not Specified,Website,0065A00001WwBMKQA3,00531000007KgPgAAK,All Hazards,0035A00003WpFMmQAN,Uncategorized,MX908,Qualified Opportunity,"$55,790.60 ",10
0015A000027SG64QAG,No Campaign,31-12-2021,Not Applicable,0035A00003PHRR8QAP,00531000007MUoEAAW,07-12-2018,4,2021,Pipeline,State and Local,Unknown,07-12-2018,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00000nNKrVQAW,0055A000009sa63QAA,Drugs,0035A00003PHRR8QAP,Uncategorized,MX908,Funnel,"$65,597.00 ",5
0015A00002BoxspQAB,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003UZ3gSQAT,0055A000009sa63QAA,26-04-2019,4,2021,Pipeline,State and Local,Unknown,26-04-2019,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001OIRWCQA5,0055A000009sa63QAA,All Hazards,0035A00003UZ3gSQAT,Uncategorized,MX908,Funnel,"$65,675.00 ",5
0015A00002CwDAwQAN,7015A000001Zl0rQAC,31-12-2021,Not Applicable,0035A00003Vxgt2QAB,0055A000009sa63QAA,11-06-2019,4,2021,Pipeline,State and Local,Unknown,06-06-2019,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001Ti33RQAR,0055A000009sa63QAA,Explosives,0035A00003Vxgt2QAB,Uncategorized,MX908,Funnel,"$65,636.00 ",5
0015A00002FGK58QAH,No Campaign,31-12-2020,Not Applicable,0035A00003Yx35HQAR,00531000007MUoEAAW,04-10-2019,4,2020,Pipeline,International,Unknown,04-10-2019,06-01-2020,FALSE,Not Specified,Trade Show,0065A00001XaDHKQA3,00531000007KgPgAAK,CWAs,0035A00003Yx35HQAR,Uncategorized,MX908,Qualified Opportunity,"$88,136.00 ",10
0015A00002B72XjQAJ,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003TT3QYQA1,0055A000009sa63QAA,26-03-2019,4,2021,Pipeline,State and Local,Unknown,25-03-2019,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001ICH7EQAX,0055A000009sa63QAA,Drugs,0035A00003TT3QYQA1,Uncategorized,MX908,Qualified Opportunity,"$70,139.36 ",10
0015A00002Cx35BQAR,7015A000001Zl0rQAC,31-12-2021,Not Applicable,0035A00003Vya3vQAB,0055A000009sa63QAA,18-06-2019,4,2021,Pipeline,State and Local,Unknown,20-06-2019,06-01-2020,FALSE,Not Specified,Trade Show,0065A00001TjI8IQAV,0055A000009sa63QAA,Drugs,0035A00003Vya3vQAB,Uncategorized,MX908,Qualified Opportunity,"$71,489.92 ",10
0015A00002Cx1rbQAB,7015A000001Zks9QAC,31-12-2021,Not Applicable,0035A00003VyYebQAF,0055A000009sa63QAA,18-06-2019,4,2021,Pipeline,State and Local,Unknown,11-06-2019,06-01-2020,FALSE,Not Specified,Inside Sales,0065A00001TjHUrQAN,0055A000009sa63QAA,All Hazards,0035A00003VyYebQAF,Uncategorized,MX908,Customer Assessment w/ Favorable Evaluation,"$71,637.98 ",30
0015A00002JPjp2QAD,7015A000001zM2DQAU,31-12-2021,Not Applicable,0035A00003ihSEUQA2,00531000008F2qlAAC,27-08-2020,4,2021,Pipeline,International,Unknown,24-07-2018,31-08-2020,FALSE,Not Specified,Website,0065A00001bfraXQAQ,00531000008F2qlAAC,No Application Selected,0035A00003ihSEUQA2,Uncategorized,MX908,Qualified Opportunity,"$63,677.60 ",10
0016e00002XSaVYAA1,No Campaign,30-12-2021,Not Applicable,0036e00003qfi3ZAAQ,0055A000009sa63QAA,23-04-2021,4,2021,Pipeline,State and Local,Unknown,20-04-2021,23-04-2021,FALSE,Not Specified,Referral,0066e00001dyzy7AAA,0055A000009sa63QAA,Drugs,0036e00003qfi3ZAAQ,Uncategorized,MX908,Funnel,"$65,675.00 ",5
0015A000021O2lkQAC,7015A000001TgGwQAK,31-10-2022,Not Applicable,0035A00003dak15QAA,0055A000009sa63QAA,20-03-2020,4,2022,Pipeline,State and Local,Unknown,19-03-2020,28-12-2020,FALSE,Not Specified,Advertisement,0065A00001ZYmYcQAL,0055A000009sa63QAA,Drugs,0035A00003dak15QAA,Uncategorized,MX908,Funnel,"$65,675.00 ",5
0015A00002IoVuNQAV,7015A000001Tj1DQAS,31-12-2021,Not Applicable,0035A00003cd5kUQAQ,0055A000009sa63QAA,21-02-2020,4,2021,Pipeline,State and Local,Unknown,21-02-2020,28-12-2020,FALSE,Not Specified,Sales Seminar,0065A00001ZHq5DQAT,0055A000009sa63QAA,Drugs,0035A00003cd5kUQAQ,Uncategorized,MX908,Qualified Opportunity,"$99,696.56 ",10
0015A00002OM1dVQAT,7015A000001zMbJQAU,30-12-2022,Not Applicable,0035A00003iibozQAA,0055A000009sa63QAA,04-09-2020,4,2022,Pipeline,State and Local,Unknown,04-09-2020,28-12-2020,FALSE,Not Specified,Website,0065A00001bgxDRQAY,0055A000009sa63QAA,Drugs,0035A00003iibozQAA,System,MX908,Funnel,"$70,550.39 ",5
0015A00002HeTZpQAN,7015A000001qVXpQAM,31-12-2022,Not Applicable,0035A00003ccMmuQAE,0055A000009sa63QAA,15-02-2020,4,2022,Pipeline,State and Local,Unknown,14-02-2020,28-12-2020,FALSE,Not Specified,Inside Sales,0065A00001Z9WKQQA3,0055A000009sa63QAA,Drugs,0035A00003ccMmuQAE,Uncategorized,MX908,Funnel,"$1,87,436.44 ",5
0015A00002OJrDKQA1,7015A000001zMbNQAU,25-02-2022,Not Applicable,0035A00003igMhXQAU,0055A000008zqzaQAA,19-08-2020,1,2022,Pipeline,Other,Auto-Classic,27-05-2021,19-08-2020,FALSE,Not Specified,Website,0065A00001bO3WKQA0,0055A00000Bd0KeQAJ,Other,0035A00003igMhXQAU,System,ZipChip,Funnel,"$92,945.00 ",5
0015A00002Qbj1HQAR,7015A000001zMbNQAU,31-03-2022,Not Applicable,0035A00003keZJLQA2,0055A00000BNXCfQAP,20-10-2020,1,2022,Pipeline,Biopharma/Pharmaceuticals,Unknown,06-04-2021,20-10-2020,FALSE,Not Specified,Trade Show,0065A00001cHJYsQAO,0056e00000BdFO7AAN,Biotherapeutics,0035A00003keZJLQA2,System,Rebel,Funnel,"$1,52,000.00 ",5
0015A00002RfujVQAR,7015A000001zMbJQAU,31-03-2022,Not Applicable,0035A00003lSgiXQAS,0055A000008zqzaQAA,17-11-2020,1,2022,Pipeline,Biopharma/Pharmaceuticals,Unknown,31-03-2021,17-11-2020,FALSE,Not Specified,Website,0065A00001cU2dZQAS,0055A00000BcmS5QAJ,Biotherapeutics,0035A00003lSgiXQAS,System,Rebel,Funnel,"$1,61,000.00 ",5
0015A00002LfjSiQAJ,No Campaign,30-03-2022,Not Applicable,0035A00003meBiOQAU,0055A000008zqzaQAA,18-06-2020,1,2022,Pipeline,Biopharma/Pharmaceuticals,Unknown,11-06-2021,18-06-2020,FALSE,Not Specified,Website,0065A00001aLgwrQAC,0055A00000BcmS5QAJ,Biotherapeutics,0035A00003meBiOQAU,System,Rebel,Funnel,"$1,52,778.54 ",5
0013100001n7DqWAAU,7015A000001qb0JQAQ,31-03-2022,Not Applicable,0035A00003XESxaQAH,0055A000008zqzaQAA,21-08-2019,1,2022,BestCase,Biopharma/Pharmaceuticals,Unknown,21-06-2021,21-04-2021,FALSE,Not Specified,Trade Show,0065A00001M9xwbQAB,0055A00000Bd4j9QAB,No Application Selected,0035A00003XESxaQAH,System,Rebel,Upside,"$1,74,339.66 ",70
0015A00002Is0NFQAZ,No Campaign,30-06-2022,Not Applicable,0035A00003dYvzkQAC,0055A000008zqzaQAA,04-03-2020,2,2022,Pipeline,Biopharma/Pharmaceuticals,Unknown,24-06-2021,19-03-2020,FALSE,Not Specified,Website,0065A00001ZOKkkQAH,0055A00000BcmS5QAJ,Biotherapeutics,0035A00003dYvzkQAC,System,Rebel,Funnel,"$1,61,000.00 ",5
0015A00002KujjNQAR,No Campaign,30-06-2022,Not Applicable,0035A00003fLQE4QAO,0055A000008zqzaQAA,14-05-2020,2,2022,Pipeline,Biopharma/Pharmaceuticals,Unknown,24-06-2021,20-05-2020,FALSE,Not Specified,Website,0065A00001a5yuCQAQ,0055A00000BcmLYQAZ,Biotherapeutics,0035A00003fLQE4QAO,System,Rebel,Funnel,"$1,31,478.00 ",5
0013100001gZd3uAAC,7015A000001zMbNQAU,24-09-2021,Not Applicable,0035A00003oslv2QAA,0055A00000Bnt5hQAB,10-03-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,05-05-2021,10-03-2021,FALSE,Not Specified,Prospecting Journey,0065A00001dLCI1QAO,0055A00000Bnt5hQAB,Other,0035A00003oslv2QAA,System,Rebel,Funnel,"$1,54,850.00 ",5
0016e00002XSlHeAAL,7015A000001zMbJQAU,30-09-2021,Not Applicable,0036e00003qftV2AAI,0055A000008zqzaQAA,26-04-2021,3,2021,Pipeline,Biopharma/Pharmaceuticals,Unknown,14-05-2021,26-04-2021,FALSE,Not Specified,Website,0066e00001dz7f1AAA,0055A000008zqzaQAA,Biotherapeutics,0036e00003qftV2AAI,System,Rebel,Funnel,"$1,50,850.00 ",5
